timezone,srcipv4,rawmsghostname,rawmsghostipv4,rawmsg,protocol,program,msg,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,eventtype,eventtime,dsthost,class,_eventid,__metadata__,srcisp,srcusagetype,meta_cbname,srcport,responsecode,response,requestid,username,dstipv4,dstisp,dstusagetype,reason,result,description,uri,httpmethod,dstport,domain,uri_parsed
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:16:16-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 11): Sending response",_adauthclientprotocol,DUO,sending response,auth,2017-05-08T15:16:17.407Z,57868,172.21.25.46,duo_auth-2606835491,150,<13>May  8 11:16:17 gcSMQ0646.global.com DUO: ,28067087312,0,0.0.0.0/514/tcp,2b03-688edc3d0,11011, ,2017-05-08T11:16:16.000Z, ,duo_auth,1d140c46-c346-4a7c-9ade-e5bda934fea2#1166,"{""id"":""1d140c46-c346-4a7c-9ade-e5bda934fea2#1166"",""num_events"":2995,""data_type"":""passthrough"",""batch_id"":""1d140c46-c346-4a7c-9ade-e5bda934fea2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1165,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,11, , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 12:08:29-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 55): Sending response",_adauthclientprotocol,DUO,sending response,auth,2017-05-08T16:08:30.038Z,57868,172.21.25.46,duo_auth-2606835491,150,<13>May  8 12:08:30 gcSMQ0646.global.com DUO: ,28070420253,0,0.0.0.0/514/tcp,2b03-689209f1d,11011, ,2017-05-08T12:08:29.000Z, ,duo_auth,4d0e589e-04ae-4a3c-904d-fcc7b3108ce9#904,"{""id"":""4d0e589e-04ae-4a3c-904d-fcc7b3108ce9#904"",""num_events"":2994,""data_type"":""passthrough"",""batch_id"":""4d0e589e-04ae-4a3c-904d-fcc7b3108ce9"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":903,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,55, , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:15:24-0400 [DuoForwardServer (UDP)] Sending request from 172.20.41.6 to radius_server_auto4,udp,DUO,sending request,auth,2017-05-08T15:15:24.562Z,57868,172.21.25.46,duo_auth-195892805,154,<13>May  8 11:15:24 gcSMQ0646.global.com DUO: ,28067002243,0,0.0.0.0/514/tcp,2b03-688ec7783,11011,duoforwardserver,2017-05-08T11:15:24.000Z,radius_server_auto4,duo_auth,b554fbbe-61b5-44e2-86aa-ac8ed36ecfc8#2175,"{""id"":""b554fbbe-61b5-44e2-86aa-ac8ed36ecfc8#2175"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""b554fbbe-61b5-44e2-86aa-ac8ed36ecfc8"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2174,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:15:24-0400 [DuoForwardServer (UDP)] Received new request id 6 from ('172.20.41.6', 1645)",udp,DUO,received new request id,auth,2017-05-08T15:15:24.563Z,57868,172.21.25.46,duo_auth-3747471979,151,<13>May  8 11:15:24 gcSMQ0646.global.com DUO: ,28067002244,0,0.0.0.0/514/tcp,2b03-688ec7784,11011,duoforwardserver,2017-05-08T11:15:24.000Z, ,duo_auth,b554fbbe-61b5-44e2-86aa-ac8ed36ecfc8#2176,"{""id"":""b554fbbe-61b5-44e2-86aa-ac8ed36ecfc8#2176"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""b554fbbe-61b5-44e2-86aa-ac8ed36ecfc8"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2175,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,6, , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:15:24-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 6): Primary credentials rejected - 'Invalid User'",_adauthclientprotocol,DUO,primary credentials rejected,auth,2017-05-08T15:15:24.563Z,57868,172.21.25.46,duo_auth-3190694820,178,<13>May  8 11:15:24 gcSMQ0646.global.com DUO: ,28067002248,0,0.0.0.0/514/tcp,2b03-688ec7788,11011, ,2017-05-08T11:15:24.000Z, ,duo_auth,b554fbbe-61b5-44e2-86aa-ac8ed36ecfc8#2178,"{""id"":""b554fbbe-61b5-44e2-86aa-ac8ed36ecfc8#2178"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""b554fbbe-61b5-44e2-86aa-ac8ed36ecfc8"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2177,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,6, , , , ,invalid user, , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:15:24-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 6): Returning response code 3: AccessReject",_adauthclientprotocol,DUO,returning response code,auth,2017-05-08T15:15:24.563Z,57868,172.21.25.46,duo_auth-515357678,172,<13>May  8 11:15:24 gcSMQ0646.global.com DUO: ,28067002249,0,0.0.0.0/514/tcp,2b03-688ec7789,11011, ,2017-05-08T11:15:24.000Z, ,duo_auth,b554fbbe-61b5-44e2-86aa-ac8ed36ecfc8#2179,"{""id"":""b554fbbe-61b5-44e2-86aa-ac8ed36ecfc8#2179"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""b554fbbe-61b5-44e2-86aa-ac8ed36ecfc8"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2178,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645,3,accessreject,6, , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:15:24-0400 [-] Stopping factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x0289C190>, ,DUO,stopping factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x0289c190>,auth,2017-05-08T15:15:24.563Z,57868,172.21.25.46,duo_auth-3236646410,169,<13>May  8 11:15:24 gcSMQ0646.global.com DUO: ,28067002251,0,0.0.0.0/514/tcp,2b03-688ec778b,11011, ,2017-05-08T11:15:24.000Z, ,duo_auth,b554fbbe-61b5-44e2-86aa-ac8ed36ecfc8#2180,"{""id"":""b554fbbe-61b5-44e2-86aa-ac8ed36ecfc8#2180"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""b554fbbe-61b5-44e2-86aa-ac8ed36ecfc8"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2179,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:18:11-0400 [-] Starting factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x02881D70>, ,DUO,starting factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x02881d70>,auth,2017-05-08T15:18:12.396Z,57868,172.21.25.46,duo_auth-2350118556,169,<13>May  8 11:18:12 gcSMQ0646.global.com DUO: ,28067240039,0,0.0.0.0/514/tcp,2b03-688f01867,11011, ,2017-05-08T11:18:11.000Z, ,duo_auth,0e53c0bc-8d93-4d01-bb05-9c050ccca998#2307,"{""id"":""0e53c0bc-8d93-4d01-bb05-9c050ccca998#2307"",""num_events"":2891,""data_type"":""passthrough"",""batch_id"":""0e53c0bc-8d93-4d01-bb05-9c050ccca998"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2306,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:59:05-0400 [DuoForwardServer (UDP)] Sending AD authentication request for 'Waiting for IOS to register IP address.' to '172.21.14.26',udp,DUO,sending ad authentication request,auth,2017-05-08T15:59:05.480Z,57868,172.21.25.46,duo_auth-2957086454,196,<13>May  8 11:59:05 gcSMQ0646.global.com DUO: ,28070281345,0,0.0.0.0/514/tcp,2b03-6891e8081,11011,duoforwardserver,2017-05-08T11:59:05.000Z, ,duo_auth,70759fb5-5e26-41a0-b362-639b121b0888#136,"{""id"":""70759fb5-5e26-41a0-b362-639b121b0888#136"",""num_events"":2986,""data_type"":""passthrough"",""batch_id"":""70759fb5-5e26-41a0-b362-639b121b0888"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":135,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , ,waiting for ios to register ip address.,172.21.14.26,private ip address lan,rsv, , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:59:05-0400 [-] Stopping factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x02816BB0>, ,DUO,stopping factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x02816bb0>,auth,2017-05-08T15:59:05.480Z,57868,172.21.25.46,duo_auth-3236646410,169,<13>May  8 11:59:05 gcSMQ0646.global.com DUO: ,28070281350,0,0.0.0.0/514/tcp,2b03-6891e8086,11011, ,2017-05-08T11:59:05.000Z, ,duo_auth,70759fb5-5e26-41a0-b362-639b121b0888#137,"{""id"":""70759fb5-5e26-41a0-b362-639b121b0888#137"",""num_events"":2986,""data_type"":""passthrough"",""batch_id"":""70759fb5-5e26-41a0-b362-639b121b0888"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":136,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:57:10-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 246): Primary credentials rejected - 'Invalid User'",_adauthclientprotocol,DUO,primary credentials rejected,auth,2017-05-08T15:57:10.458Z,57868,172.21.25.46,duo_auth-3190694820,180,<13>May  8 11:57:10 gcSMQ0646.global.com DUO: ,28070246873,0,0.0.0.0/514/tcp,2b03-6891df9d9,11011, ,2017-05-08T11:57:10.000Z, ,duo_auth,4c0c6e71-71da-4597-8d99-77f29ca48245#1388,"{""id"":""4c0c6e71-71da-4597-8d99-77f29ca48245#1388"",""num_events"":2965,""data_type"":""passthrough"",""batch_id"":""4c0c6e71-71da-4597-8d99-77f29ca48245"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1387,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,246, , , , ,invalid user, , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:47:25-0400 [DuoForwardServer (UDP)] Received new request id 190 from ('172.20.41.6', 1645)",udp,DUO,received new request id,auth,2017-05-08T15:47:26.570Z,57868,172.21.25.46,duo_auth-3747471979,153,<13>May  8 11:47:26 gcSMQ0646.global.com DUO: ,28070107104,0,0.0.0.0/514/tcp,2b03-6891bd7e0,11011,duoforwardserver,2017-05-08T11:47:25.000Z, ,duo_auth,7345596b-9b35-42a2-9146-94b8f827d396#2259,"{""id"":""7345596b-9b35-42a2-9146-94b8f827d396#2259"",""num_events"":2836,""data_type"":""passthrough"",""batch_id"":""7345596b-9b35-42a2-9146-94b8f827d396"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2258,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,190, , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:47:25-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 190): Returning response code 3: AccessReject",_adauthclientprotocol,DUO,returning response code,auth,2017-05-08T15:47:26.570Z,57868,172.21.25.46,duo_auth-515357678,174,<13>May  8 11:47:26 gcSMQ0646.global.com DUO: ,28070107109,0,0.0.0.0/514/tcp,2b03-6891bd7e5,11011, ,2017-05-08T11:47:25.000Z, ,duo_auth,7345596b-9b35-42a2-9146-94b8f827d396#2260,"{""id"":""7345596b-9b35-42a2-9146-94b8f827d396#2260"",""num_events"":2836,""data_type"":""passthrough"",""batch_id"":""7345596b-9b35-42a2-9146-94b8f827d396"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2259,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645,3,accessreject,190, , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 12:03:47-0400 [DuoForwardServer (UDP)] Received new request id 28 from ('172.20.41.6', 1645)",udp,DUO,received new request id,auth,2017-05-08T16:03:47.666Z,57868,172.21.25.46,duo_auth-3747471979,152,<13>May  8 12:03:48 gcSMQ0646.global.com DUO: ,28070357149,0,0.0.0.0/514/tcp,2b03-6891fa89d,11011,duoforwardserver,2017-05-08T12:03:47.000Z, ,duo_auth,873bd381-cb63-4ee9-b7f8-4928b41d86e3#189,"{""id"":""873bd381-cb63-4ee9-b7f8-4928b41d86e3#189"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""873bd381-cb63-4ee9-b7f8-4928b41d86e3"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":188,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,28, , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:17:05-0400 [DuoForwardServer (UDP)] Sending AD authentication request for 'minftree_rim04' to '172.21.14.26',udp,DUO,sending ad authentication request,auth,2017-05-08T15:17:06.409Z,57868,172.21.25.46,duo_auth-2957086454,171,<13>May  8 11:17:06 gcSMQ0646.global.com DUO: ,28067182211,0,0.0.0.0/514/tcp,2b03-688ef3683,11011,duoforwardserver,2017-05-08T11:17:05.000Z, ,duo_auth,ba1b6733-0e59-4cc1-ad7b-b1bb525215ef#1009,"{""id"":""ba1b6733-0e59-4cc1-ad7b-b1bb525215ef#1009"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""ba1b6733-0e59-4cc1-ad7b-b1bb525215ef"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1008,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , ,minftree_rim04,172.21.14.26,private ip address lan,rsv, , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:17:05-0400 [-] Stopping factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x02883690>, ,DUO,stopping factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x02883690>,auth,2017-05-08T15:17:06.409Z,57868,172.21.25.46,duo_auth-3236646410,169,<13>May  8 11:17:06 gcSMQ0646.global.com DUO: ,28067182216,0,0.0.0.0/514/tcp,2b03-688ef3688,11011, ,2017-05-08T11:17:05.000Z, ,duo_auth,ba1b6733-0e59-4cc1-ad7b-b1bb525215ef#1011,"{""id"":""ba1b6733-0e59-4cc1-ad7b-b1bb525215ef#1011"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""ba1b6733-0e59-4cc1-ad7b-b1bb525215ef"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1010,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:55:57-0400 [DuoForwardServer (UDP)] Received new request id 239 from ('172.20.41.6', 1645)",udp,DUO,received new request id,auth,2017-05-08T15:55:57.454Z,57868,172.21.25.46,duo_auth-3747471979,153,<13>May  8 11:55:57 gcSMQ0646.global.com DUO: ,28070230363,0,0.0.0.0/514/tcp,2b03-6891db95b,11011,duoforwardserver,2017-05-08T11:55:57.000Z, ,duo_auth,ba1b6733-0e59-4cc1-ad7b-b1bb525215ef#1568,"{""id"":""ba1b6733-0e59-4cc1-ad7b-b1bb525215ef#1568"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""ba1b6733-0e59-4cc1-ad7b-b1bb525215ef"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1567,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,239, , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:55:57-0400 [-] Starting factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x0289C790>, ,DUO,starting factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x0289c790>,auth,2017-05-08T15:55:57.454Z,57868,172.21.25.46,duo_auth-2350118556,169,<13>May  8 11:55:57 gcSMQ0646.global.com DUO: ,28070230366,0,0.0.0.0/514/tcp,2b03-6891db95e,11011, ,2017-05-08T11:55:57.000Z, ,duo_auth,ba1b6733-0e59-4cc1-ad7b-b1bb525215ef#1569,"{""id"":""ba1b6733-0e59-4cc1-ad7b-b1bb525215ef#1569"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""ba1b6733-0e59-4cc1-ad7b-b1bb525215ef"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1568,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:55:57-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 239): Sending response",_adauthclientprotocol,DUO,sending response,auth,2017-05-08T15:55:57.454Z,57868,172.21.25.46,duo_auth-2606835491,151,<13>May  8 11:55:57 gcSMQ0646.global.com DUO: ,28070230369,0,0.0.0.0/514/tcp,2b03-6891db961,11011, ,2017-05-08T11:55:57.000Z, ,duo_auth,ba1b6733-0e59-4cc1-ad7b-b1bb525215ef#1570,"{""id"":""ba1b6733-0e59-4cc1-ad7b-b1bb525215ef#1570"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""ba1b6733-0e59-4cc1-ad7b-b1bb525215ef"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1569,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,239, , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:28:17-0400 [-] Stopping factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x0289C290>, ,DUO,stopping factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x0289c290>,auth,2017-05-08T15:28:17.484Z,57868,172.21.25.46,duo_auth-3236646410,169,<13>May  8 11:28:17 gcSMQ0646.global.com DUO: ,28068338685,0,0.0.0.0/514/tcp,2b03-68900dbfd,11011, ,2017-05-08T11:28:17.000Z, ,duo_auth,d75e9a33-4908-4435-862e-f55871009944#1875,"{""id"":""d75e9a33-4908-4435-862e-f55871009944#1875"",""num_events"":2844,""data_type"":""passthrough"",""batch_id"":""d75e9a33-4908-4435-862e-f55871009944"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1874,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:41:41-0400 [DuoForwardServer (UDP)] (('172.20.41.6', 1645), 157): login attempt for username u'Waiting for IOS to register IP address.'",udp,DUO,login attempt,auth,2017-05-08T15:41:41.786Z,57868,172.21.25.46,duo_auth-601040247,198,<13>May  8 11:41:42 gcSMQ0646.global.com DUO: ,28070000701,0,0.0.0.0/514/tcp,2b03-6891a383d,11011,duoforwardserver,2017-05-08T11:41:41.000Z, ,duo_auth,1c01d0d5-893b-4451-9921-e1bd268f809c#449,"{""id"":""1c01d0d5-893b-4451-9921-e1bd268f809c#449"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""1c01d0d5-893b-4451-9921-e1bd268f809c"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":448,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,157,waiting for ios to register ip address., , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,2017-05-08 12:03:57-0400 [DuoForwardServer (UDP)] Sending request from 172.20.41.6 to radius_server_auto4,udp,DUO,sending request,auth,2017-05-08T16:03:57.665Z,57868,172.21.25.46,duo_auth-195892805,154,<13>May  8 12:03:58 gcSMQ0646.global.com DUO: ,28070360640,0,0.0.0.0/514/tcp,2b03-6891fb640,11011,duoforwardserver,2017-05-08T12:03:57.000Z,radius_server_auto4,duo_auth,b066f903-ea92-4cc7-aa28-836e5c73c331#1620,"{""id"":""b066f903-ea92-4cc7-aa28-836e5c73c331#1620"",""num_events"":2783,""data_type"":""passthrough"",""batch_id"":""b066f903-ea92-4cc7-aa28-836e5c73c331"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1619,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 12:03:57-0400 [DuoForwardServer (UDP)] Received new request id 29 from ('172.20.41.6', 1645)",udp,DUO,received new request id,auth,2017-05-08T16:03:57.666Z,57868,172.21.25.46,duo_auth-3747471979,152,<13>May  8 12:03:58 gcSMQ0646.global.com DUO: ,28070360641,0,0.0.0.0/514/tcp,2b03-6891fb641,11011,duoforwardserver,2017-05-08T12:03:57.000Z, ,duo_auth,b066f903-ea92-4cc7-aa28-836e5c73c331#1621,"{""id"":""b066f903-ea92-4cc7-aa28-836e5c73c331#1621"",""num_events"":2783,""data_type"":""passthrough"",""batch_id"":""b066f903-ea92-4cc7-aa28-836e5c73c331"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1620,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,29, , , , , , , , , , , , 
